attempt_id,user_id,session_id,level_id,status,event_time,attempt_number
34911,305,5493,37,win,2025-04-18,1
34912,305,5493,38,win,2025-04-18,1
34913,305,5494,39,win,2025-04-18,1
34914,305,5494,40,win,2025-04-18,1
34915,305,5494,41,lose,2025-04-18,1
34916,305,5494,41,win,2025-04-18,2
34917,305,5494,42,lose,2025-04-18,1
34918,305,5494,42,lose,2025-04-18,2
34919,305,5495,42,lose,2025-04-18,3
34920,305,5495,42,win,2025-04-18,4
34921,305,5495,43,win,2025-04-18,1
34922,305,5495,44,win,2025-04-18,1
34923,305,5495,45,win,2025-04-18,1
34924,305,5495,46,lose,2025-04-18,1
34925,305,5495,46,lose,2025-04-18,2
34926,305,5495,46,win,2025-04-18,3
34927,305,5495,47,lose,2025-04-18,1
34928,305,5495,47,lose,2025-04-18,2
34929,305,5495,47,win,2025-04-18,3
34930,305,5495,48,quit,2025-04-18,1
34931,308,5496,38,lose,2025-04-18,5
34932,308,5496,38,lose,2025-04-18,6
34933,308,5496,38,lose,2025-04-18,7
34934,308,5496,38,win,2025-04-18,8
34935,308,5496,39,lose,2025-04-18,1
34936,308,5496,39,lose,2025-04-18,2
34937,310,5497,30,quit,2025-04-18,2
34938,312,5498,16,win,2025-04-18,1
34939,312,5498,17,quit,2025-04-18,1
34940,314,5499,152,lose,2025-04-18,7
34941,314,5499,152,lose,2025-04-18,8
34942,314,5499,152,lose,2025-04-18,9
34943,314,5499,152,win,2025-04-18,10
34944,314,5499,153,win,2025-04-18,1
34945,314,5499,154,lose,2025-04-18,1
34946,314,5499,154,lose,2025-04-18,2
34947,314,5499,154,lose,2025-04-18,3
34948,314,5499,154,lose,2025-04-18,4
34949,314,5499,154,lose,2025-04-18,5
34950,314,5500,154,win,2025-04-18,6
34951,314,5500,155,win,2025-04-18,1
34952,314,5500,156,win,2025-04-18,1
34953,314,5500,157,lose,2025-04-18,1
34954,314,5500,157,win,2025-04-18,2
34955,314,5500,158,lose,2025-04-18,1
34956,314,5500,158,win,2025-04-18,2
34957,314,5500,159,lose,2025-04-18,1
34958,314,5500,159,win,2025-04-18,2
34959,314,5500,160,lose,2025-04-18,1
34960,314,5500,160,lose,2025-04-18,2
34961,314,5500,160,lose,2025-04-18,3
34962,314,5500,160,lose,2025-04-18,4
34963,314,5500,160,lose,2025-04-18,5
34964,315,5501,145,lose,2025-04-18,4
34965,315,5501,145,lose,2025-04-18,5
34966,315,5501,145,lose,2025-04-18,6
34967,315,5501,145,lose,2025-04-18,7
34968,318,5502,2,quit,2025-04-18,5
34969,318,5503,2,lose,2025-04-18,6
34970,318,5503,2,lose,2025-04-18,7
34971,318,5503,2,quit,2025-04-18,8
34972,322,5504,76,lose,2025-04-18,3
34973,322,5504,76,lose,2025-04-18,4
34974,322,5504,76,win,2025-04-18,5
34975,322,5504,77,win,2025-04-18,1
34976,322,5504,78,win,2025-04-18,1
34977,322,5504,79,lose,2025-04-18,1
34978,322,5504,79,win,2025-04-18,2
34979,322,5504,80,win,2025-04-18,1
34980,322,5504,81,lose,2025-04-18,1
34981,322,5504,81,win,2025-04-18,2
34982,322,5504,82,win,2025-04-18,1
34983,322,5504,83,lose,2025-04-18,1
34984,322,5504,83,lose,2025-04-18,2
34985,322,5504,83,lose,2025-04-18,3
34986,322,5504,83,win,2025-04-18,4
34987,322,5504,84,quit,2025-04-18,1
34988,322,5505,84,win,2025-04-18,2
34989,322,5505,85,lose,2025-04-18,1
34990,322,5505,85,win,2025-04-18,2
34991,322,5505,86,win,2025-04-18,1
34992,322,5505,87,win,2025-04-18,1
34993,322,5505,88,lose,2025-04-18,1
34994,322,5505,88,win,2025-04-18,2
34995,322,5505,89,win,2025-04-18,1
34996,322,5505,90,quit,2025-04-18,1
34997,322,5506,90,lose,2025-04-18,2
34998,322,5506,90,quit,2025-04-18,3
34999,322,5507,90,lose,2025-04-18,4
35000,322,5507,90,lose,2025-04-18,5
35001,322,5507,90,lose,2025-04-18,6
35002,322,5507,90,win,2025-04-18,7
35003,322,5507,91,win,2025-04-18,1
35004,322,5507,92,win,2025-04-18,1
35005,322,5507,93,lose,2025-04-18,1
35006,322,5507,93,lose,2025-04-18,2
35007,325,5508,106,lose,2025-04-18,4
35008,325,5508,106,lose,2025-04-18,5
35009,325,5508,106,lose,2025-04-18,6
35010,326,5509,90,lose,2025-04-18,3
35011,326,5509,90,lose,2025-04-18,4
35012,326,5509,90,lose,2025-04-18,5
35013,326,5509,90,quit,2025-04-18,6
35014,327,5510,80,win,2025-04-18,1
35015,327,5510,81,win,2025-04-18,1
35016,327,5510,82,quit,2025-04-18,1
35017,327,5511,82,lose,2025-04-18,2
35018,327,5511,82,win,2025-04-18,3
35019,327,5511,83,win,2025-04-18,1
35020,327,5511,84,win,2025-04-18,1
35021,327,5511,85,lose,2025-04-18,1
35022,327,5511,85,win,2025-04-18,2
35023,327,5511,86,win,2025-04-18,1
35024,327,5511,87,lose,2025-04-18,1
35025,327,5511,87,win,2025-04-18,2
35026,327,5511,88,lose,2025-04-18,1
35027,327,5511,88,lose,2025-04-18,2
35028,327,5511,88,lose,2025-04-18,3
35029,327,5511,88,lose,2025-04-18,4
35030,328,5512,86,lose,2025-04-18,3
35031,328,5512,86,lose,2025-04-18,4
35032,328,5512,86,win,2025-04-18,5
35033,328,5512,87,lose,2025-04-18,1
35034,328,5512,87,win,2025-04-18,2
35035,328,5512,88,win,2025-04-18,1
35036,328,5512,89,lose,2025-04-18,1
35037,328,5512,89,win,2025-04-18,2
35038,328,5512,90,lose,2025-04-18,1
35039,328,5512,90,lose,2025-04-18,2
35040,328,5512,90,win,2025-04-18,3
35041,328,5512,91,win,2025-04-18,1
35042,328,5512,92,win,2025-04-18,1
35043,328,5512,93,win,2025-04-18,1
35044,328,5512,94,lose,2025-04-18,1
35045,328,5512,94,win,2025-04-18,2
35046,328,5512,95,lose,2025-04-18,1
35047,328,5512,95,quit,2025-04-18,2
35048,332,5513,81,lose,2025-04-18,2
35049,332,5513,81,win,2025-04-18,3
35050,332,5513,82,win,2025-04-18,1
35051,332,5513,83,win,2025-04-18,1
35052,332,5513,84,win,2025-04-18,1
35053,332,5513,85,lose,2025-04-18,1
35054,332,5513,85,win,2025-04-18,2
35055,332,5513,86,win,2025-04-18,1
35056,332,5513,87,quit,2025-04-18,1
35057,332,5514,87,quit,2025-04-18,2
35058,339,5516,13,win,2025-04-18,3
35059,339,5516,14,lose,2025-04-18,1
35060,339,5517,14,win,2025-04-18,2
35061,339,5517,15,lose,2025-04-18,1
35062,341,5518,12,lose,2025-04-18,2
35063,341,5518,12,win,2025-04-18,3
35064,341,5518,13,lose,2025-04-18,1
35065,341,5518,13,win,2025-04-18,2
35066,341,5518,14,quit,2025-04-18,1
35067,341,5519,14,quit,2025-04-18,2
35068,347,5520,31,win,2025-04-18,3
35069,347,5520,32,lose,2025-04-18,1
35070,347,5520,32,win,2025-04-18,2
35071,347,5520,33,lose,2025-04-18,1
35072,347,5520,33,win,2025-04-18,2
35073,347,5520,34,lose,2025-04-18,1
35074,347,5520,34,win,2025-04-18,2
35075,347,5520,35,win,2025-04-18,1
35076,347,5520,36,lose,2025-04-18,1
35077,347,5520,36,lose,2025-04-18,2
35078,347,5521,36,quit,2025-04-18,3
35079,347,5522,36,win,2025-04-18,4
35080,347,5522,37,win,2025-04-18,1
35081,347,5522,38,win,2025-04-18,1
35082,347,5522,39,win,2025-04-18,1
35083,347,5522,40,lose,2025-04-18,1
35084,347,5522,40,quit,2025-04-18,2
35085,349,5523,11,win,2025-04-18,2
35086,349,5523,12,win,2025-04-18,1
35087,349,5523,13,win,2025-04-18,1
35088,349,5523,14,quit,2025-04-18,1
35089,351,5524,86,win,2025-04-18,1
35090,351,5524,87,lose,2025-04-18,1
35091,351,5524,87,win,2025-04-18,2
35092,351,5524,88,win,2025-04-18,1
35093,351,5524,89,win,2025-04-18,1
35094,351,5524,90,win,2025-04-18,1
35095,351,5524,91,lose,2025-04-18,1
35096,351,5524,91,win,2025-04-18,2
35097,351,5524,92,lose,2025-04-18,1
35098,351,5524,92,win,2025-04-18,2
35099,351,5524,93,win,2025-04-18,1
35100,351,5524,94,quit,2025-04-18,1
35101,351,5525,94,lose,2025-04-18,2
35102,351,5525,94,win,2025-04-18,3
35103,351,5525,95,lose,2025-04-18,1
35104,351,5525,95,win,2025-04-18,2
35105,351,5525,96,win,2025-04-18,1
35106,351,5525,97,win,2025-04-18,1
35107,351,5525,98,lose,2025-04-18,1
35108,351,5525,98,lose,2025-04-18,2
35109,351,5525,98,lose,2025-04-18,3
35110,351,5525,98,win,2025-04-18,4
35111,351,5525,99,lose,2025-04-18,1
35112,351,5525,99,win,2025-04-18,2
35113,351,5525,100,win,2025-04-18,1
35114,352,5527,49,lose,2025-04-18,3
35115,352,5527,49,lose,2025-04-18,4
35116,352,5527,49,lose,2025-04-18,5
35117,352,5527,49,win,2025-04-18,6
35118,352,5527,50,win,2025-04-18,1
35119,352,5527,51,win,2025-04-18,1
35120,352,5527,52,win,2025-04-18,1
35121,352,5527,53,lose,2025-04-18,1
35122,352,5527,53,lose,2025-04-18,2
35123,352,5527,53,win,2025-04-18,3
35124,352,5527,54,win,2025-04-18,1
35125,352,5527,55,win,2025-04-18,1
35126,352,5527,56,win,2025-04-18,1
35127,352,5527,57,quit,2025-04-18,1
35128,352,5528,57,lose,2025-04-18,2
35129,352,5528,57,win,2025-04-18,3
35130,352,5528,58,win,2025-04-18,1
35131,352,5528,59,lose,2025-04-18,1
35132,352,5528,59,win,2025-04-18,2
35133,352,5528,60,win,2025-04-18,1
35134,352,5528,61,lose,2025-04-18,1
35135,352,5528,61,lose,2025-04-18,2
35136,352,5528,61,win,2025-04-18,3
35137,352,5528,62,win,2025-04-18,1
35138,352,5528,63,win,2025-04-18,1
35139,352,5528,64,win,2025-04-18,1
35140,352,5528,65,lose,2025-04-18,1
35141,352,5528,65,lose,2025-04-18,2
35142,352,5528,65,lose,2025-04-18,3
35143,352,5528,65,lose,2025-04-18,4
35144,352,5528,65,lose,2025-04-18,5
35145,352,5529,65,win,2025-04-18,6
35146,352,5529,66,win,2025-04-18,1
35147,352,5529,67,quit,2025-04-18,1
35148,352,5530,67,win,2025-04-18,2
35149,352,5530,68,win,2025-04-18,1
35150,352,5530,69,win,2025-04-18,1
35151,352,5530,70,win,2025-04-18,1
35152,352,5530,71,lose,2025-04-18,1
35153,352,5530,71,win,2025-04-18,2
35154,352,5530,72,lose,2025-04-18,1
35155,352,5530,72,win,2025-04-18,2
35156,352,5530,73,win,2025-04-18,1
35157,352,5530,74,win,2025-04-18,1
35158,352,5530,75,lose,2025-04-18,1
35159,352,5530,75,win,2025-04-18,2
35160,352,5530,76,win,2025-04-18,1
35161,352,5530,77,lose,2025-04-18,1
35162,352,5530,77,win,2025-04-18,2
35163,352,5530,78,lose,2025-04-18,1
35164,352,5530,78,lose,2025-04-18,2
35165,352,5530,78,quit,2025-04-18,3
35166,357,5532,12,lose,2025-04-18,2
35167,357,5532,12,win,2025-04-18,3
35168,357,5532,13,lose,2025-04-18,1
35169,357,5532,13,quit,2025-04-18,2
35170,358,5533,32,lose,2025-04-18,2
35171,358,5533,32,win,2025-04-18,3
35172,358,5533,33,win,2025-04-18,1
35173,358,5533,34,quit,2025-04-18,1
35174,358,5534,34,lose,2025-04-18,2
35175,358,5534,34,lose,2025-04-18,3
35176,358,5534,34,lose,2025-04-18,4
35177,358,5534,34,win,2025-04-18,5
35178,358,5534,35,quit,2025-04-18,1
35179,359,5535,1,win,2025-04-18,1
35180,359,5535,2,lose,2025-04-18,1
35181,359,5535,2,win,2025-04-18,2
35182,359,5535,3,win,2025-04-18,1
35183,359,5535,4,win,2025-04-18,1
35184,359,5535,5,win,2025-04-18,1
35185,359,5535,6,win,2025-04-18,1
35186,359,5535,7,win,2025-04-18,1
35187,359,5535,8,win,2025-04-18,1
35188,359,5535,9,win,2025-04-18,1
35189,359,5535,10,win,2025-04-18,1
35190,359,5535,11,lose,2025-04-18,1
35191,359,5535,11,win,2025-04-18,2
35192,359,5535,12,win,2025-04-18,1
35193,359,5535,13,win,2025-04-18,1
35194,359,5535,14,win,2025-04-18,1
35195,359,5535,15,win,2025-04-18,1
35196,359,5535,16,win,2025-04-18,1
35197,359,5535,17,win,2025-04-18,1
35198,359,5535,18,win,2025-04-18,1
35199,359,5535,19,win,2025-04-18,1
35200,359,5535,20,win,2025-04-18,1
35201,359,5536,21,win,2025-04-18,1
35202,359,5536,22,win,2025-04-18,1
35203,359,5536,23,win,2025-04-18,1
35204,359,5536,24,lose,2025-04-18,1
35205,359,5537,24,lose,2025-04-18,2
35206,359,5538,24,win,2025-04-18,3
35207,359,5538,25,win,2025-04-18,1
35208,359,5538,26,win,2025-04-18,1
35209,359,5538,27,win,2025-04-18,1
35210,359,5538,28,win,2025-04-18,1
35211,359,5538,29,win,2025-04-18,1
35212,359,5538,30,win,2025-04-18,1
35213,359,5538,31,win,2025-04-18,1
35214,359,5538,32,lose,2025-04-18,1
35215,359,5538,32,win,2025-04-18,2
35216,359,5538,33,win,2025-04-18,1
35217,359,5538,34,lose,2025-04-18,1
35218,359,5538,34,lose,2025-04-18,2
35219,359,5539,34,lose,2025-04-18,3
35220,359,5539,34,win,2025-04-18,4
35221,359,5539,35,win,2025-04-18,1
35222,359,5539,36,win,2025-04-18,1
35223,359,5539,37,lose,2025-04-18,1
35224,359,5539,37,lose,2025-04-18,2
35225,359,5539,37,win,2025-04-18,3
35226,359,5539,38,lose,2025-04-18,1
35227,359,5539,38,win,2025-04-18,2
35228,359,5539,39,lose,2025-04-18,1
35229,359,5539,39,win,2025-04-18,2
35230,359,5539,40,win,2025-04-18,1
35231,359,5539,41,win,2025-04-18,1
35232,359,5539,42,win,2025-04-18,1
35233,359,5539,43,win,2025-04-18,1
35234,359,5539,44,win,2025-04-18,1
35235,359,5539,45,win,2025-04-18,1
35236,359,5539,46,win,2025-04-18,1
35237,359,5539,47,lose,2025-04-18,1
35238,359,5539,47,win,2025-04-18,2
35239,359,5539,48,win,2025-04-18,1
35240,359,5539,49,lose,2025-04-18,1
35241,359,5539,49,win,2025-04-18,2
35242,359,5539,50,win,2025-04-18,1
35243,359,5539,51,lose,2025-04-18,1
35244,359,5539,51,lose,2025-04-18,2
35245,359,5540,51,win,2025-04-18,3
35246,359,5540,52,lose,2025-04-18,1
35247,359,5540,52,win,2025-04-18,2
35248,359,5540,53,win,2025-04-18,1
35249,359,5540,54,win,2025-04-18,1
35250,359,5540,55,lose,2025-04-18,1
35251,359,5540,55,win,2025-04-18,2
35252,359,5540,56,win,2025-04-18,1
35253,359,5540,57,lose,2025-04-18,1
35254,359,5540,57,win,2025-04-18,2
35255,359,5540,58,win,2025-04-18,1
35256,359,5540,59,win,2025-04-18,1
35257,359,5540,60,win,2025-04-18,1
35258,359,5540,61,lose,2025-04-18,1
35259,359,5540,61,lose,2025-04-18,2
35260,359,5540,61,lose,2025-04-18,3
35261,359,5540,61,lose,2025-04-18,4
35262,359,5540,61,win,2025-04-18,5
35263,359,5540,62,win,2025-04-18,1
35264,359,5540,63,lose,2025-04-18,1
35265,359,5540,63,lose,2025-04-18,2
35266,359,5540,63,win,2025-04-18,3
35267,359,5540,64,win,2025-04-18,1
35268,359,5540,65,win,2025-04-18,1
35269,359,5540,66,win,2025-04-18,1
35270,359,5540,67,lose,2025-04-18,1
35271,359,5540,67,lose,2025-04-18,2
35272,359,5540,67,win,2025-04-18,3
35273,359,5540,68,lose,2025-04-18,1
35274,359,5540,68,win,2025-04-18,2
35275,359,5540,69,lose,2025-04-18,1
35276,359,5540,69,win,2025-04-18,2
35277,359,5540,70,win,2025-04-18,1
35278,361,5541,37,win,2025-04-18,1
35279,361,5541,38,win,2025-04-18,1
35280,361,5541,39,win,2025-04-18,1
35281,361,5541,40,win,2025-04-18,1
35282,361,5541,41,lose,2025-04-18,1
35283,361,5541,41,win,2025-04-18,2
35284,370,5542,12,lose,2025-04-18,2
35285,377,5543,130,quit,2025-04-18,3
35286,380,5544,15,lose,2025-04-18,1
35287,383,5545,10,win,2025-04-18,2
35288,383,5545,11,win,2025-04-18,1
35289,383,5545,12,lose,2025-04-18,1
35290,383,5545,12,win,2025-04-18,2
35291,383,5545,13,win,2025-04-18,1
35292,383,5545,14,lose,2025-04-18,1
35293,383,5545,14,quit,2025-04-18,2
35294,383,5546,14,win,2025-04-18,3
35295,383,5546,15,win,2025-04-18,1
35296,383,5546,16,quit,2025-04-18,1
35297,383,5547,16,win,2025-04-18,2
35298,383,5547,17,quit,2025-04-18,1
35299,392,5548,3,quit,2025-04-18,2
35300,392,5549,3,quit,2025-04-18,3
35301,395,5550,22,win,2025-04-18,2
35302,395,5550,23,win,2025-04-18,1
35303,395,5550,24,win,2025-04-18,1
35304,395,5550,25,quit,2025-04-18,1
35305,395,5551,25,win,2025-04-18,2
35306,395,5551,26,lose,2025-04-18,1
35307,395,5551,26,win,2025-04-18,2
35308,395,5551,27,quit,2025-04-18,1
35309,395,5552,27,win,2025-04-18,2
35310,395,5552,28,quit,2025-04-18,1
35311,397,5553,133,lose,2025-04-18,3
35312,397,5553,133,lose,2025-04-18,4
35313,397,5553,133,lose,2025-04-18,5
35314,397,5553,133,win,2025-04-18,6
35315,397,5553,134,win,2025-04-18,1
35316,397,5553,135,lose,2025-04-18,1
35317,397,5553,135,lose,2025-04-18,2
35318,397,5553,135,lose,2025-04-18,3
35319,397,5553,135,lose,2025-04-18,4
35320,400,5554,65,lose,2025-04-18,3
35321,400,5554,65,lose,2025-04-18,4
35322,400,5554,65,lose,2025-04-18,5
35323,400,5554,65,win,2025-04-18,6
35324,400,5554,66,quit,2025-04-18,1
35325,400,5555,66,lose,2025-04-18,2
35326,400,5555,66,win,2025-04-18,3
35327,400,5555,67,win,2025-04-18,1
35328,400,5555,68,lose,2025-04-18,1
35329,400,5555,68,lose,2025-04-18,2
35330,400,5555,68,win,2025-04-18,3
35331,400,5555,69,quit,2025-04-18,1
35332,400,5556,69,lose,2025-04-18,2
35333,400,5556,69,quit,2025-04-18,3
35334,400,5557,69,lose,2025-04-18,4
35335,400,5557,69,win,2025-04-18,5
35336,400,5557,70,win,2025-04-18,1
35337,400,5557,71,lose,2025-04-18,1
35338,400,5557,71,lose,2025-04-18,2
35339,400,5557,71,win,2025-04-18,3
35340,400,5557,72,lose,2025-04-18,1
35341,400,5557,72,win,2025-04-18,2
35342,400,5557,73,lose,2025-04-18,1
35343,400,5557,73,win,2025-04-18,2
35344,400,5557,74,win,2025-04-18,1
35345,400,5557,75,lose,2025-04-18,1
35346,400,5557,75,lose,2025-04-18,2
35347,400,5557,75,win,2025-04-18,3
35348,400,5557,76,lose,2025-04-18,1
35349,400,5557,76,win,2025-04-18,2
35350,400,5557,77,win,2025-04-18,1
35351,400,5557,78,lose,2025-04-18,1
35352,400,5557,78,lose,2025-04-18,2
35353,400,5557,78,lose,2025-04-18,3
35354,400,5557,78,win,2025-04-18,4
35355,403,5558,45,lose,2025-04-18,1
35356,403,5558,45,win,2025-04-18,2
35357,403,5558,46,win,2025-04-18,1
35358,403,5558,47,win,2025-04-18,1
35359,403,5558,48,lose,2025-04-18,1
35360,403,5558,48,win,2025-04-18,2
35361,403,5558,49,lose,2025-04-18,1
35362,403,5558,49,win,2025-04-18,2
35363,403,5558,50,win,2025-04-18,1
35364,403,5558,51,quit,2025-04-18,1
35365,403,5559,51,win,2025-04-18,2
35366,403,5559,52,lose,2025-04-18,1
35367,403,5559,52,win,2025-04-18,2
35368,403,5559,53,lose,2025-04-18,1
35369,403,5559,53,win,2025-04-18,2
35370,403,5559,54,quit,2025-04-18,1
35371,406,5560,120,lose,2025-04-18,8
35372,406,5560,120,lose,2025-04-18,9
35373,406,5560,120,lose,2025-04-18,10
35374,406,5560,120,lose,2025-04-18,11
35375,406,5560,120,lose,2025-04-18,12
35376,406,5560,120,lose,2025-04-18,13
35377,406,5561,120,win,2025-04-18,14
35378,406,5561,121,win,2025-04-18,1
35379,406,5561,122,lose,2025-04-18,1
35380,406,5561,122,lose,2025-04-18,2
35381,406,5561,122,lose,2025-04-18,3
35382,406,5561,122,lose,2025-04-18,4
35383,406,5561,122,win,2025-04-18,5
35384,406,5561,123,win,2025-04-18,1
35385,406,5561,124,lose,2025-04-18,1
35386,406,5561,124,lose,2025-04-18,2
35387,406,5561,124,lose,2025-04-18,3
35388,406,5561,124,lose,2025-04-18,4
35389,406,5561,124,lose,2025-04-18,5
35390,406,5561,124,lose,2025-04-18,6
35391,413,5562,117,win,2025-04-18,8
35392,413,5562,118,lose,2025-04-18,1
35393,413,5562,118,lose,2025-04-18,2
35394,413,5562,118,win,2025-04-18,3
35395,413,5562,119,win,2025-04-18,1
35396,413,5562,120,win,2025-04-18,1
35397,413,5562,121,lose,2025-04-18,1
35398,413,5562,121,win,2025-04-18,2
35399,413,5562,122,lose,2025-04-18,1
35400,413,5562,122,lose,2025-04-18,2
35401,413,5562,122,lose,2025-04-18,3
35402,413,5562,122,win,2025-04-18,4
35403,413,5562,123,win,2025-04-18,1
35404,413,5562,124,win,2025-04-18,1
35405,413,5562,125,lose,2025-04-18,1
35406,413,5562,125,lose,2025-04-18,2
35407,413,5562,125,lose,2025-04-18,3
35408,413,5563,125,win,2025-04-18,4
35409,413,5563,126,lose,2025-04-18,1
35410,413,5563,126,lose,2025-04-18,2
35411,413,5563,126,lose,2025-04-18,3
35412,413,5563,126,lose,2025-04-18,4
35413,413,5563,126,lose,2025-04-18,5
35414,413,5563,126,win,2025-04-18,6
35415,413,5563,127,lose,2025-04-18,1
35416,413,5563,127,lose,2025-04-18,2
35417,413,5563,127,lose,2025-04-18,3
35418,413,5563,127,lose,2025-04-18,4
35419,413,5563,127,win,2025-04-18,5
35420,413,5563,128,lose,2025-04-18,1
35421,413,5563,128,lose,2025-04-18,2
35422,413,5563,128,lose,2025-04-18,3
35423,413,5563,128,lose,2025-04-18,4
35424,413,5563,128,lose,2025-04-18,5
35425,413,5563,128,win,2025-04-18,6
35426,413,5563,129,win,2025-04-18,1
35427,413,5563,130,win,2025-04-18,1
35428,413,5563,131,win,2025-04-18,1
35429,413,5563,132,win,2025-04-18,1
35430,413,5563,133,lose,2025-04-18,1
35431,413,5563,133,lose,2025-04-18,2
35432,413,5563,133,lose,2025-04-18,3
35433,413,5563,133,lose,2025-04-18,4
35434,413,5564,133,lose,2025-04-18,5
35435,413,5564,133,lose,2025-04-18,6
35436,413,5564,133,lose,2025-04-18,7
35437,413,5564,133,lose,2025-04-18,8
35438,413,5564,133,lose,2025-04-18,9
35439,413,5564,133,win,2025-04-18,10
35440,413,5564,134,lose,2025-04-18,1
35441,413,5564,134,lose,2025-04-18,2
35442,413,5564,134,lose,2025-04-18,3
35443,413,5564,134,win,2025-04-18,4
35444,413,5564,135,lose,2025-04-18,1
35445,413,5564,135,lose,2025-04-18,2
35446,413,5564,135,lose,2025-04-18,3
35447,413,5564,135,lose,2025-04-18,4
35448,413,5565,135,lose,2025-04-18,5
35449,413,5565,135,lose,2025-04-18,6
35450,413,5565,135,lose,2025-04-18,7
35451,413,5565,135,lose,2025-04-18,8
35452,415,5566,69,lose,2025-04-18,3
35453,415,5566,69,lose,2025-04-18,4
35454,415,5566,69,lose,2025-04-18,5
35455,415,5566,69,win,2025-04-18,6
35456,415,5566,70,win,2025-04-18,1
35457,415,5566,71,win,2025-04-18,1
35458,415,5566,72,lose,2025-04-18,1
35459,415,5566,72,lose,2025-04-18,2
35460,415,5566,72,lose,2025-04-18,3
35461,415,5566,72,win,2025-04-18,4
35462,415,5566,73,quit,2025-04-18,1
35463,415,5567,73,win,2025-04-18,2
35464,415,5567,74,quit,2025-04-18,1
35465,415,5568,74,win,2025-04-18,2
35466,415,5568,75,lose,2025-04-18,1
35467,415,5568,75,win,2025-04-18,2
35468,415,5568,76,win,2025-04-18,1
35469,415,5568,77,win,2025-04-18,1
35470,415,5568,78,lose,2025-04-18,1
35471,415,5568,78,lose,2025-04-18,2
35472,415,5568,78,win,2025-04-18,3
35473,415,5568,79,lose,2025-04-18,1
35474,415,5568,79,win,2025-04-18,2
35475,415,5568,80,lose,2025-04-18,1
35476,415,5568,80,lose,2025-04-18,2
35477,415,5568,80,lose,2025-04-18,3
35478,415,5568,80,quit,2025-04-18,4
35479,417,5569,32,win,2025-04-18,5
35480,417,5569,33,win,2025-04-18,1
35481,417,5569,34,quit,2025-04-18,1
35482,417,5570,34,lose,2025-04-18,2
35483,417,5570,34,lose,2025-04-18,3
35484,422,5573,37,lose,2025-04-18,4
35485,422,5573,37,lose,2025-04-18,5
35486,422,5573,37,win,2025-04-18,6
35487,422,5573,38,win,2025-04-18,1
35488,422,5573,39,lose,2025-04-18,1
35489,422,5573,39,lose,2025-04-18,2
35490,429,5574,22,win,2025-04-18,2
35491,429,5574,23,win,2025-04-18,1
35492,429,5574,24,lose,2025-04-18,1
35493,433,5575,69,quit,2025-04-18,2
35494,433,5576,69,quit,2025-04-18,3
35495,435,5577,22,win,2025-04-18,2
35496,435,5577,23,win,2025-04-18,1
35497,435,5577,24,quit,2025-04-18,1
35498,437,5578,33,win,2025-04-18,3
35499,437,5578,34,lose,2025-04-18,1
35500,437,5578,34,quit,2025-04-18,2
35501,438,5579,138,lose,2025-04-18,13
35502,438,5579,138,lose,2025-04-18,14
35503,438,5579,138,lose,2025-04-18,15
35504,438,5579,138,lose,2025-04-18,16
35505,438,5579,138,lose,2025-04-18,17
35506,440,5580,32,lose,2025-04-18,2
35507,440,5580,32,lose,2025-04-18,3
35508,440,5581,32,lose,2025-04-18,4
35509,440,5581,32,win,2025-04-18,5
35510,440,5581,33,win,2025-04-18,1
35511,440,5581,34,win,2025-04-18,1
35512,440,5581,35,win,2025-04-18,1
35513,440,5581,36,win,2025-04-18,1
35514,442,5582,137,lose,2025-04-18,13
35515,442,5582,137,lose,2025-04-18,14
35516,442,5582,137,lose,2025-04-18,15
35517,442,5582,137,win,2025-04-18,16
35518,442,5582,138,lose,2025-04-18,1
35519,442,5582,138,lose,2025-04-18,2
35520,442,5582,138,lose,2025-04-18,3
35521,442,5582,138,lose,2025-04-18,4
35522,442,5582,138,lose,2025-04-18,5
35523,442,5583,138,lose,2025-04-18,6
35524,442,5583,138,lose,2025-04-18,7
35525,442,5583,138,lose,2025-04-18,8
35526,442,5583,138,lose,2025-04-18,9
35527,442,5583,138,lose,2025-04-18,10
35528,442,5583,138,lose,2025-04-18,11
35529,442,5584,138,lose,2025-04-18,12
35530,442,5584,138,lose,2025-04-18,13
35531,442,5584,138,lose,2025-04-18,14
35532,442,5584,138,lose,2025-04-18,15
35533,442,5585,138,lose,2025-04-18,16
35534,442,5585,138,win,2025-04-18,17
35535,442,5585,139,win,2025-04-18,1
35536,442,5585,140,win,2025-04-18,1
35537,442,5585,141,win,2025-04-18,1
35538,442,5585,142,lose,2025-04-18,1
35539,442,5585,142,lose,2025-04-18,2
35540,442,5585,142,win,2025-04-18,3
35541,442,5585,143,lose,2025-04-18,1
35542,442,5585,143,lose,2025-04-18,2
35543,442,5585,143,lose,2025-04-18,3
35544,442,5585,143,lose,2025-04-18,4
35545,442,5585,143,lose,2025-04-18,5
35546,442,5585,143,lose,2025-04-18,6
35547,442,5586,143,win,2025-04-18,7
35548,442,5586,144,win,2025-04-18,1
35549,442,5586,145,lose,2025-04-18,1
35550,442,5586,145,lose,2025-04-18,2
35551,442,5586,145,lose,2025-04-18,3
35552,442,5586,145,lose,2025-04-18,4
35553,442,5586,145,lose,2025-04-18,5
35554,442,5587,145,lose,2025-04-18,6
35555,442,5587,145,lose,2025-04-18,7
35556,442,5587,145,quit,2025-04-18,8
35557,446,5588,113,lose,2025-04-18,15
35558,446,5588,113,lose,2025-04-18,16
